timestamp,value
2025-08-16,0.8801991201127521
2025-08-17,0.8727126248935645
2025-08-18,0.8921629573383422
2025-08-19,0.8761610887334065
2025-08-20,0.8684958838568588
2025-08-21,0.879352865294163
2025-08-22,0.8859566862871915
2025-08-23,0.8748237457577336
2025-08-24,0.8733331057071954
2025-08-25,0.8642133475875349
2025-08-26,0.8749657372823207
2025-08-27,0.8818197760693683
2025-08-28,0.8725579457318313
2025-08-29,0.8775577239462126
2025-08-30,0.8727546671976111
2025-08-31,0.8717416406932068
2025-09-01,0.8724738531553557
2025-09-02,0.8651983003583545
2025-09-03,0.8705108156591423
2025-09-04,0.8763088746586504
2025-09-05,0.8817015561869692
2025-09-06,0.8959957642595342
2025-09-07,0.8923386254651369
2025-09-08,0.8730612331373703
2025-09-09,0.8667326105310285
